提供機關名稱,資料集名稱,瀏覽人次,下載次數,資料集評分,上架日
桃園市政府衛生局,校園周邊健康飲食,82,20,,2018/03/14
交通部中央氣象局,交通部中央氣象局106年度單位決算,33,1,,2018/03/15
福建省政府,福建省政府107年2月份會計月報,26,1,,2018/03/15
福建省政府,福建省政府107年度單位預算,35,0,,2018/03/15
法務部人事處,法務部103年起公務人員傑出貢獻獎獲選人員名單,44,3,,2018/03/15
福建金門地方法院,福建金門地方法院107年02月份會計月報,33,0,100,2018/03/15
臺灣雲林地方法院,臺灣雲林地方法院107年2月份會計月報,31,1,,2018/03/15
臺灣花蓮地方法院,公告臺灣花蓮地方法院107年2月份會計月報(XML檔),29,0,,2018/03/15
臺灣屏東地方法院,臺灣屏東地方法院107年2月會計報告,34,0,,2018/03/15
交通部鐵道局,高鐵局前瞻特別預算會計月報(107年2~4月),41,0,,2018/03/15
高雄市政府,役男驗退、停訓處理人數統計表,74,12,,2018/03/15
高雄市政府,役男徵兵檢查BMI值統計表,56,11,,2018/03/14
新竹縣政府,新竹縣政府107年第三期公報,33,0,,2018/03/14
國史館臺灣文獻館,國史館臺灣文獻館107年度2月份會計月報,50,2,,2018/03/16
金融監督管理委員會保險局,保險公司主要股東持股質押比例超過50%概況,72,16,,2018/03/16
基隆市政府產業發展處,基隆市娛樂漁業島礁磯釣證106年度申請縣市別,42,1,,2018/03/16
財政部國庫署,財政部國庫署107年度單位預算書,55,6,,2018/03/16
嘉義縣政府,嘉義禮好標章授權伴手禮業者,67,2,,2018/03/16
嘉義縣政府,107年門診戒菸合約醫療院所名單,68,9,,2018/03/19
嘉義縣政府,嘉義縣各年度火災調查統計-按起火建築物分,55,11,,2018/03/19
嘉義縣財政稅務局,復查案件各項稅目處理辦結情形分析表,39,3,,2018/03/19
嘉義縣消防局,嘉義縣消防局年度消防安全檢查重大不合格場所,40,5,,2018/03/19
嘉義縣消防局,嘉義縣消防局各單位座標位置,34,1,,2018/03/19
嘉義縣消防局,嘉義縣消防局各單位地址電話,49,3,,2018/03/19
嘉義縣消防局,嘉義縣消防局各年度歲入來源別預算表,36,0,,2018/03/16
嘉義縣消防局,嘉義縣消防局各年度歲出機關別預算表,36,0,,2018/03/16
嘉義縣消防局,嘉義縣各年度火災調查統計-按分類及時間分,37,4,,2018/03/16
嘉義縣消防局,嘉義縣各年度火災調查統計-按起火處所分,34,2,,2018/03/16
嘉義縣消防局,嘉義縣各年度火災調查統計-按起火建築物分,32,3,,2018/03/16
嘉義縣消防局,嘉義縣各年度火災調查統計-按人員死傷、財物損失分,32,4,,2018/03/16
嘉義縣政府," 107年度愛滋病匿名篩檢諮詢服務機構名冊",275,25,40,2018/03/20
嘉義縣政府,107年外國人健康檢查指定醫院,55,6,,2018/03/20
嘉義縣政府,"107年腸病毒責任醫院	",58,2,,2018/03/20
嘉義縣政府,"嘉義縣106年流感疫苗公費接種服務合約醫療院所一覽表	",45,7,,2018/03/20
嘉義縣衛生局,嘉義縣提供身心障礙牙科服務醫療機構清冊,43,5,,2018/03/20
臺北市稅捐稽徵處,105年多元繳稅統計表,29,2,,
臺北市稅捐稽徵處,102年多元繳稅統計表,31,0,,
臺北市稅捐稽徵處,103年多元繳稅統計表,34,1,,
臺北市稅捐稽徵處,104年多元繳稅統計表,28,1,,
臺北市稅捐稽徵處,106年多元繳稅統計表,44,5,,
桃園市政府農業局,桃園市特定寵物業名冊,62,10,,2018/03/20
新北市政府財政局,新北巿使用牌照稅稅源,90,9,,2018/03/21
嘉義縣政府,嘉義縣卡介苗接種門診時間及服務單位,45,9,,2018/03/21
嘉義縣政府,103-107年嘉義縣衛生局社區複合式健康篩檢辦理場地及日期,79,10,,2018/03/21
嘉義縣衛生局,嘉義縣依法設置哺集乳室名單,74,3,,2018/03/21
嘉義縣政府,嘉義縣社區健康步道參考表,55,2,,2018/03/21
臺灣省政府,http://www.tpg.gov.tw/acco/xml/106年度單位決算.zip,14,0,,2018/03/22
嘉義縣政府,嘉義地區精神復健機構及精神護理之家資源概況表,47,6,,2018/03/21
嘉義縣政府,嘉義地區精神醫療資源概況表,44,5,,2018/03/21
嘉義縣政府,嘉義縣轄內身心障礙者日間照顧及住宿式照顧合約機構一覽表,48,4,,2018/03/21
外交部,外交部推動性別主流化工作成果,50,0,,2018/03/31
銓敘部,銓敘部106年度單位決算,43,0,,2018/03/22
臺灣橋頭地方法院,107年2月會計月報,38,1,,2018/03/26
嘉義縣消防局,嘉義縣各年度火災調查統計-按起火原因分,36,2,,2018/03/16
金融監督管理委員會檢查局,107年度金融監督管理委員會檢查局會計月報,44,0,,2018/03/23
嘉義縣衛生局,嘉義縣歷年來通過評鑑之餐飲業者,45,3,,2018/03/22
嘉義縣政府,嘉義縣鹿草垃圾焚化廠室內溫水游泳池,49,0,,2018/03/21
嘉義縣政府,嘉義縣歷年來藥事照護服務執行名冊,36,2,,2018/03/22
嘉義縣衛生局,嘉義縣歷年來藥事照護服務執行名冊,32,0,,2018/03/22
衛生福利部國民健康署,107年度國民健康署公務預算,48,1,,2018/03/23
嘉義縣政府,嘉義縣歷年來藥事照護服務執行名冊c,29,0,,2018/03/22
基隆市政府地政處,"基隆市不動產買賣實價登錄Open Data(107年1月買賣登記案件)",78,8,,2018/03/23
嘉義縣環境保護局,嘉義縣空氣品質淨化區,46,1,,2018/03/21
嘉義縣環境保護局,嘉義縣空品淨區,41,0,,2018/03/21
嘉義縣環境保護局,嘉義縣機車排氣檢驗站,33,0,,2018/03/21
嘉義縣環境保護局,嘉義縣公民營處理機構,48,3,,2018/03/21
嘉義縣環境保護局,嘉義縣公民營清除機構,36,0,,2018/03/21
行政院主計總處,106年度中央政府總預算法定預算附屬單位預算及綜計表-營業部分,55,5,,2018/03/31
嘉義縣財政稅務局,使用牌照稅稅額表,53,6,,2018/03/23
苗栗縣政府消防局,107年1月消防安全設備查察處理,35,2,,2018/03/23
新北市政府研究發展考核委員會,新北市107年上半年新措施一覽表,78,9,60,2018/03/23
金融監督管理委員會檢查局,106年度金融監督管理委員會檢查局會計月報,37,1,,2018/03/23
嘉義縣政府,嘉義縣設置AED機構,54,4,,2018/03/23
嘉義縣政府,嘉義縣救護車設置現況,41,2,,2018/03/23
嘉義縣政府,107年嘉義縣救護車設置現況,43,3,,2018/03/23
金融監督管理委員會檢查局,105年度金融監督管理委員會檢查局會計月報,50,1,,2018/03/23
苗栗縣政府消防局,107年01月液化石油氣消防安全檢查及違規取締,26,2,,2018/03/23
苗栗縣政府消防局,107年1月爆竹煙火安全檢查,25,1,,2018/03/23
苗栗縣政府消防局,107年1月爆竹煙火違法取締,27,1,,2018/03/23
苗栗縣政府消防局,107年1月防火管理執行情形,28,1,,2018/03/23
苗栗縣政府消防局,107年1月消防水源10701,27,3,,2018/03/23
苗栗縣政府消防局,107年1月消防緊急救護服務,27,1,,2018/03/23
苗栗縣政府消防局,107年1月消防緊急救護急救處置,27,2,,2018/03/23
苗栗縣政府消防局,107年1月消防緊急救護到院前心肺功能停止傷病患統計,29,2,,2018/03/23
苗栗縣政府消防局,107年1月火災出動人員、車輛、船艇、直升機,27,3,,2018/03/23
苗栗縣政府消防局,107年1月火災次數分類及時間,31,2,,2018/03/23
苗栗縣政府消防局,107年1月火災人員死傷、財物損失,28,2,,2018/03/23
苗栗縣政府消防局,107年1月起火建築物,36,4,,2018/03/23
苗栗縣政府消防局,火災次數按起火處所分,32,4,,2018/03/23
苗栗縣政府消防局,107年1月火災次數按起火原因分,36,7,,2018/03/23
苗栗縣政府消防局,106年下半年列管建築物,31,1,,2018/03/23
苗栗縣政府消防局,106年下半年消防安全檢查列管對象,27,1,,2018/03/23
苗栗縣政府消防局,106年下半年消防安全設備檢修申報,36,3,,2018/03/23
苗栗縣政府消防局,106年下半年義勇消防人員人數,28,1,,2018/03/23
苗栗縣政府消防局,106年下半年義勇消防人員傷亡,41,2,,2018/03/23
苗栗縣政府消防局,106年下半年消防救護車輛裝備,40,3,,2018/03/23
苗栗縣政府消防局,107年2月苗栗縣燃氣熱水器承裝業及技術士清冊,42,3,,2018/03/23
原住民族委員會,原住民族委員會106年12月份會計月報,35,7,,2018/03/23
財政部關務署,財政部關務署及所屬機關會計月報,68,13,,2015/07/28
臺北市政府環境保護局,各區清潔隊電話,35,0,,
高雄市政府,高雄市政府重要施政計畫實施性別影響評估案件一覽表,38,1,,2018/03/23
澎湖縣政府,澎湖縣最近5年地價稅稅源統計表*,66,12,,2018/03/25
澎湖縣政府,澎湖縣最近5年房屋稅綜合統計表,62,9,,2018/03/25
桃園市政府研究發展考核委員會,桃園市公文時效統計表(人民申請案件)106.09,25,1,,2018/03/23
財政部關務署,105年財政部關務署及所屬機關會計月報,34,0,,2018/03/26
財政部關務署,106年財政部關務署及所屬機關會計月報,47,4,,2018/03/26
行政院原子能委員會,行政院原子能委員會會計月報,44,6,,2018/03/26
教育部綜合規劃司,校園食材登錄平臺-高中職午餐菜色資料集,92,15,,2018/03/26
財政部關務署,104年財政部關務署及所屬機關會計月報,35,3,,2018/03/26
國史館臺灣文獻館,國史館臺灣文獻館107年度單位預算,21,1,,2018/03/26
行政院原子能委員會,行政院原子能委員會歷年預算書(含附屬單位),24,2,,2018/03/26
行政院原子能委員會,行政院原子能委員會歷年決算書(含附屬單位),25,4,,2018/03/26
衛生福利部國民健康署,「106年校園周邊健康飲食輔導示範計畫」各地方政府衛生局輔導成果（執行單位及輔導學區資訊）,39,4,,2018/03/26
衛生福利部國民健康署,「106年校園周邊健康飲食輔導示範計畫」各地方政府衛生局輔導成果（輔導學區及店家餐飲資訊）,63,11,,2018/03/26
臺北市政府產業發展局,創新創業空間資料,109,38,,2018/03/26
南投縣政府,各類機動車輛使用牌照稅分類稅額表,29,0,,
南投縣政府,南投縣政府稅務局歲入來源別預算表,18,0,,
南投縣政府,南投縣使用牌照稅稅源,22,1,,
南投縣政府,南投縣稅捐未徵數情形,19,0,,
南投縣政府,南投縣各項稅收稽徵人力,28,3,,
南投縣政府,南投縣107年度流感抗病毒藥劑合約醫療機構名冊一覽表,25,0,,
南投縣政府,南投縣查(核)定開徵數情形,20,0,,
南投縣政府,南投縣地價稅滯納期滿徵績表,23,0,,
南投縣政府,南投縣各項稅收稽徵成本,20,1,,
南投縣政府,106年南投縣流感疫苗接種合約院所一覽表,23,1,,
南投縣政府,南投縣未變性酒精販賣業者查詢,19,0,,
南投縣政府,105年南投縣政府縣庫支付年報表,22,3,,
南投縣政府,南投縣政府消防局防焰制度執行情形,16,0,,
南投縣政府,南投縣使用牌照稅徵績,18,0,,
南投縣政府,南投縣政府綜合大樓親子放映室播放影片節目表,50,3,,
南投縣政府,南投縣火災次數分類及時間月報,15,2,,
南投縣政府,105年南投縣政府財產量值總目錄,18,2,,
南投縣政府,南投縣政府專戶存款支票兌付地點,18,0,,
南投縣政府,南投縣房屋稅徵績,20,1,,
南投縣政府,南投縣政府稅務局歲出機關別決算表,21,3,,
南投縣政府,南投縣政府消防局檢修申報執行統計,21,0,,
南投縣政府,"臺灣銀行股份有限公司南投分公司擬轉委託代理縣分庫暨代收稅款處之金融機構一覽表    (106.3.17版)",24,1,,
南投縣政府,南投縣政府消防局燃氣熱水器承裝業及其技術士合格名冊,18,0,,
南投縣政府,南投縣政府消防局為民服務統計,21,2,,
南投縣政府,南投縣政府消防局消防安全列管數量統計,27,3,,
嘉義縣社會局,嘉義縣身心障礙人數分配,58,5,,2018/03/27
高雄市政府,106年專業爆竹煙火施放案件,21,3,,2018/03/27
高雄市政府,104年專業爆竹煙火施放案件,18,1,,2018/03/27
高雄市政府,105年專業施放爆竹煙火案件,15,0,,2018/03/27
高雄市政府,107年列管案件進度,25,3,,2018/03/27
高雄市政府,107年公文時效統計,22,2,,2018/03/27
原住民族委員會,原住民族委員會單位預算107年02月份會計月報,37,4,,2018/03/28
警政署,"165反詐騙諮詢專線-詐騙LINE ID",178,38,20,2018/03/26
法務部廉政署,法務部廉政署107年會計報告(按月),38,0,,2018/03/28
福建連江地方法院,連江地方法院107年度各月會計月報表,47,3,,2018/03/28
嘉義縣政府,嘉義縣縣治特區路燈位置清冊,48,4,,2018/03/28
嘉義縣政府,嘉義縣流感疫苗公費接種服務合約醫療院所一覽表,30,2,,2018/03/28
桃園市政府主計處,附屬單位預算作業基金現金流量綜計表(依基金別分列),16,2,,2018/03/21
嘉義縣政府,嘉義縣流感抗病毒藥劑克流感合約醫療院所,37,7,,2018/03/28
桃園市政府主計處,附屬單位預算作業基金餘絀撥補綜計表(依基金別分列),18,0,,2018/03/21
國家人權博物館,人權館決算報表,15,0,,2018/03/15
國家人權博物館,人權館會計相關報表,16,1,,2018/03/15
國家人權博物館,人權館預算報表,17,0,,2018/03/15
澎湖縣政府,馬公市公所最新債務訊息,30,4,,2018/03/28
澎湖縣政府,澎湖縣湖西鄉人口年齡層統計,40,10,,2018/03/28
澎湖縣政府,澎湖縣湖西鄉戶籍動態統計,24,2,,2018/03/28
澎湖縣政府,澎湖縣白沙鄉人口年齡層統計,35,4,,2018/03/28
澎湖縣政府,澎湖縣白沙鄉戶籍動態統計,20,1,,2018/03/28
桃園市政府主計處,105年度附屬單位預算特別收入基金現金流量綜計表(依基金別分列),20,2,,2018/03/14
臺灣南投地方法院,106年度臺灣南投地方法院單位決算(XML),54,11,,2018/03/29
南投縣政府,南投縣政府消防局救護案件人數統計,18,3,,
南投縣政府,南投縣政府稅務局歲入來源別決算表,11,0,,
行政院主計總處,林業家數按從事林業相關工作人數分,20,0,,2018/03/29
行政院主計總處,林業家數按林產品銷售收入分,26,1,60,2018/03/29
行政院主計總處,林業家數按林業副產品銷售收入分,17,0,,2018/03/29
行政院主計總處,林業家數按政府造林補助金收入分,15,0,,2018/03/29
行政院主計總處,林業家數按森林遊樂服務收入分,24,1,,2018/03/29
行政院主計總處,林業家數按林產品加工及副產品加工銷售收入分,19,0,,2018/03/29
行政院主計總處,林場之林地面積按所有權屬分,19,1,,2018/03/29
行政院主計總處,林戶之林地面積按所有權屬分,18,2,,2018/03/29
行政院主計總處,林場之林地面積按林相種類分,14,0,,2018/03/29
行政院主計總處,林戶之林地面積按林相種類分,18,0,,2018/03/29
行政院主計總處,林場之林地面積按功能用途分,20,0,,2018/03/29
行政院主計總處,林戶之林地面積按功能用途分,18,0,,2018/03/29
